rnos;denominacion;tipo;id_tipo
312398;ASOCIACION MUTUAL DE PROTECCION FAMILIAR                                                                                                                                                                                                                  ;EMP;3
110626;SANTA SALUD S.A.                                                                                                                                                                                                                                          ;EMP;3
110633;GRUPO SAN NICOLAS S.R.L.                                                                                                                                                                                                                                  ;EMP;3
111186;MEDICAL´S ORGANIZACION DE PRESTACIONES MEDICAS PRIVADAS S.A.                                                                                                                                                                                              ;EMP;3
111681;PROGRAMA DE SALUD S.A.                                                                                                                                                                                                                                    ;EMP;3
316932;ASOCIACION MUTUAL ENTRE SOCIOS DE ASOR                                                                                                                                                                                                                    ;EMP;3
117019;PLUS SALUD                                                                                                                                                                                                                                                ;EMP;3
116991;confederada salud s.r.l                                                                                                                                                                                                                                   ;EMP;3
317058;MUTUAL DE LOS INMIGRANTES ESPANOLES Y SUS DESCENDIENTES EN LA ARGENTINA                                                                                                                                                                                   ;EMP;3
317089;ASOCIACION MUTUAL DE LA ASOCIACION MEDICA DE PERGAMINO                                                                                                                                                                                                    ;EMP;3
317126;Asociacion mutual Mercantil del Personal de la Asociacion gremial de Empleados de Comercio Cordoba                                                                                                                                                        ;EMP;3
117191;TACCHI JULIO ALFREDO Y TACCHI JUAN CARLOS SOCIEDAD DE HECHO                                                                                                                                                                                               ;EMP;3
417178;SOCIEDAD ARGENTINA DE AUTORES Y COMPOSITORES DE MUSICA (SADAIC)                                                                                                                                                                                           ;EMP;3
110794;STAFF MEDICO S.A                                                                                                                                                                                                                                          ;EMP;3
110060;COBERTURA INTEGRAL DE MEDICINA ASISTENCIAL S.A.                                                                                                                                                                                                           ;EMP;3
117291;PLAN ODONTOLOGICO INTEGRAL S.A                                                                                                                                                                                                                            ;EMP;3
117665;SANATORIO MAPACI S.A.                                                                                                                                                                                                                                     ;EMP;3
617745;OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA PETROQUIMICA                                                                                                                                                                                                     ;EMP;3
617547;OBRA SOCIAL DEL PERSONAL DE LOS HIPODROMOS DE BUENOS AIRES Y SAN ISIDRO                                                                                                                                                                                   ;EMP;3
617241;OBRA SOCIAL DEL SINDICATO UNICO DE RECOLECTORES DE RESIDUOS Y BARRIDO DE CORDOBA                                                                                                                                                                          ;EMP;3
619611;OBRA SOCIAL DEL PERSONAL DE LA PUBLICIDAD                                                                                                                                                                                                                 ;EMP;3
616942;OBRA SOCIAL ARBITROS DEPORTIVOS DE LA REPUBLICA ARGENTINA                                                                                                                                                                                                 ;EMP;3
317515;ASOCIACION MUTUAL MECANICA ENTRE OBREROS, EMPLEADOS, TECNICOS Y PROFESIONALES AFILIADOS AL SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR (SMATA)                                                                                               ;EMP;3
617523;OBRA SOCIAL DE LA CAMARA DE LA INDUSTRIA CURTIDORA ARGENTINA                                                                                                                                                                                              ;EMP;3
616742;OBRA SOCIAL ASOCIACION MUTUAL METALURGICA VILLA CONSTITUCION                                                                                                                                                                                              ;EMP;3
617783;OBRA SOCIAL DEL PERSONAL MUNICIPAL DE AVELLANEDA                                                                                                                                                                                                          ;EMP;3
617486;OSPIFSE OBRA SOCIAL PERSONAL DE LA INDUSTRIA FORESTAL DE STGO DEL ESTERO                                                                                                                                                                                  ;EMP;3
617998;OBRA SOCIAL DE LA FEDERACION DE CAMARAS Y CENTROS COMERCIALES ZONALES DE LA REPUBLICA ARGENTINA (FEDECAMARAS)                                                                                                                                             ;EMP;3
117252;BIENESTAR SALUD SA                                                                                                                                                                                                                                        ;EMP;3
117415;RED SALUD                                                                                                                                                                                                                                                 ;EMP;3
717491;PRONTO SALUD MEDICINA PRIVADA                                                                                                                                                                                                                             ;EMP;3
117535;OSCOSALUD                                                                                                                                                                                                                                                 ;EMP;3
117581;DOS LEONES GROUP S.R.L.                                                                                                                                                                                                                                   ;EMP;3
117627;ASIPSALUD                                                                                                                                                                                                                                                 ;EMP;3
117634;KOOLDENT                                                                                                                                                                                                                                                  ;EMP;3
317716;ASOCIACION MUTUAL DE TRABAJADORES AERONAUTICOS                                                                                                                                                                                                            ;EMP;3
117658;AMSTERDAM SALUD SA                                                                                                                                                                                                                                        ;EMP;3
117559;DIAGNOSTICO BOULOGNE                                                                                                                                                                                                                                      ;EMP;3
317478;ASOCIACION MUTUAL TRANSPORTE AUTOMOTOR                                                                                                                                                                                                                    ;EMP;3
117771;MARCOS Y HUGO LIBEDISNKY S.A (CRISOLMED )                                                                                                                                                                                                                 ;EMP;3
117757;EMERGENCIAS DEL SUR S.R.L.                                                                                                                                                                                                                                ;EMP;3
117825;IMMYN                                                                                                                                                                                                                                                     ;EMP;3
117924;consult rent srl                                                                                                                                                                                                                                          ;EMP;3
117887;UNION A.F. MENDOZA SALUD SA                                                                                                                                                                                                                               ;EMP;3
117962;salud uteplim                                                                                                                                                                                                                                             ;EMP;3
614326;OSDIC OBRA SOCIAL DEL PERSONAL DIRECTIVO DE LA INDUSTRIA DE LA CONSTRUCCION                                                                                                                                                                               ;EMP;3
312046;ASOCIACION MUTUAL 10 DE ABRIL                                                                                                                                                                                                                             ;EMP;3
312718;ASOCIACION MUTUAL DE FARMACEUTICOS DE MENDOZA A.M.F.A.R.                                                                                                                                                                                                  ;EMP;3
316185;MUTUAL MERCANTIL 26 DE SEPTIEMBRE                                                                                                                                                                                                                         ;EMP;3
610416;OBRA SOCIAL COOPERATIVA LTDA. DE ASISTENCIA MEDICA, FARMACEUTICA, CREDITO Y CONSUMO DEL PERSONAL SUPERIOR DE LA INDUSTRIA DEL CAUCHO Y OTRAS ACTIVIDADES INDUSTRIALES - CAMPSIC -                                                                         ;EMP;3
117719;SANTE MEDICAL SRL                                                                                                                                                                                                                                         ;EMP;3
412630;SOCIEDAD DE BENEFICENCIA HOSPITAL ITALIANO -CORDOBA-                                                                                                                                                                                                      ;EMP;3
318082;Mutual de Salud del Personal de Entidades del Grupo Sancor Seguros                                                                                                                                                                                        ;EMP;3
112974;SISTEMA DE URGENCIAS DEL ROSAFE S.A.U                                                                                                                                                                                                                     ;EMP;3
314011;ASOCIACION MUTUAL DOC ( EX ASOCIACION MUTUAL EMPLEADOS Y FUNCIONARIOS DEL GRUPO CORDOBA SALUD)                                                                                                                                                            ;EMP;3
112196;BOEDO SALUD SA                                                                                                                                                                                                                                            ;EMP;3
120030;SISTEMA INTEGRADO DE PRESTADORES DE SALUD SA                                                                                                                                                                                                              ;EMP;3
112431;INTERNATIONAL HEALTH SERVICES ARGENTINA S.A                                                                                                                                                                                                               ;EMP;3
610034;OBRA SOCIAL ACEROS PARANA S.A. Y EMPRESAS ANTECESORAS                                                                                                                                                                                                     ;EMP;3
116891;Hospital Privado Regional del Sur SA                                                                                                                                                                                                                      ;EMP;3
113922;UNIMED SA                                                                                                                                                                                                                                                 ;EMP;3
113168;AMECA SA                                                                                                                                                                                                                                                  ;EMP;3
320393;ASOCIACIÓN MUTUAL SAN LUCAS 23                                                                                                                                                                                                                            ;EMP;3
114451;SANATORIO GARAY S.A.                                                                                                                                                                                                                                      ;EMP;3
110077;MEDICINA ESENCIAL S.A.                                                                                                                                                                                                                                    ;EMP;3
311319;SOCIEDAD ESPAÑOLA DE SOCORROS MUTUOS DE TRES ARROYOS                                                                                                                                                                                                      ;EMP;3
310767;MUTUAL COSECHA SALUD                                                                                                                                                                                                                                      ;EMP;3
110299;CENSALUD S.R.L.                                                                                                                                                                                                                                           ;EMP;3
614081;OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS                                                                                                                                                                                         ;EMP;3
213257;INSTITUTO MÉDICO ASISTENCIAL - IMA - COOPERATIVA DE PROVISIÓN DE SERVICIOS PARA PROFESIONALES DEL ARTE DE CURAR LTDA.                                                                                                                                     ;EMP;3
420536;COLEGIO MEDICO DE SAN JUAN                                                                                                                                                                                                                                ;EMP;3
312091;SOCIEDAD ITALIANA DE SOCORROS MUTUOS CAMPANA                                                                                                                                                                                                              ;EMP;3
112851;GALENO ARGENTINA S.A.                                                                                                                                                                                                                                     ;EMP;3
313414;MUTUAL DE INTEGRANTES DEL PODER JUDICIAL                                                                                                                                                                                                                  ;EMP;3
320331;ASOCIACION MUTUAL ARGENTINA                                                                                                                                                                                                                               ;EMP;3
112950;C.R.S. PRESTADORES DE SALUD S.A.                                                                                                                                                                                                                          ;EMP;3
812212;FEDERACION MEDICA GREMIAL DE LA CAPITAL FEDERAL                                                                                                                                                                                                           ;EMP;3
112110;VITA`S S.A.                                                                                                                                                                                                                                               ;EMP;3
118071;SP HEALTH GROUP                                                                                                                                                                                                                                           ;EMP;3
111797;INSTITUTO DE INVESTIGACIONES DEL CORAZON INICOR                                                                                                                                                                                                           ;EMP;3
110442;GILSA                                                                                                                                                                                                                                                     ;EMP;3
115935;ELAREYNA                                                                                                                                                                                                                                                  ;EMP;3
117146;SOCIEDAD DE SEERVICIOS DE SALUD DE SALTA S.A.                                                                                                                                                                                                             ;EMP;3
315359;ASOCIACION MUTUAL DE TRABAJADORES MUNICIPALES DE LA MATANZA                                                                                                                                                                                               ;EMP;3
610720;OBRA SOCIAL ASOCIACION MUTUAL DEL PERSONAL DE PHILIPS ARGENTINA (AMPAR)                                                                                                                                                                                   ;EMP;3
310262;ASOCIACION MUTUAL PERSONAL SANCOR                                                                                                                                                                                                                         ;EMP;3
315885;ASOCIACION MUTUAL GRAN ROSARIO                                                                                                                                                                                                                            ;EMP;3
112868;CENTRO DE EMERGENCIA MEDICA INTEGRAL                                                                                                                                                                                                                      ;EMP;3
310934;PROGRAMAS MEDICOS SOCIEDAD ARGENTINA DE CONSULTORIA MUTUAL                                                                                                                                                                                                ;EMP;3
417062;ASOCIACION ARGENTINA DE LOS ADVENTISTAS DEL 7mo DIA                                                                                                                                                                                                       ;EMP;3
520588;FUNDACION CIRCULO MEDICO ZONA SUR                                                                                                                                                                                                                         ;EMP;3
816241;Bincage Salud S.A                                                                                                                                                                                                                                         ;EMP;3
110343;CLINICAS MARPLATENSES UNIDAS S.A.                                                                                                                                                                                                                         ;EMP;3
210081;COOPERATIVA DE TRABAJO DE SERVICIOS MEDICO ASISTENCIALES NECOCHEA LTDA.                                                                                                                                                                                   ;EMP;3
320263;ASOCIACION MUTUAL DE CHOFERES DE TAXI DE LA CIUDAD DE VILLA CARLOS PAZ Y VALLE DE PUNILLA                                                                                                                                                                 ;EMP;3
316611;ASOCIACION MUTUAL MEDICA DE ENTRE RIOS                                                                                                                                                                                                                    ;EMP;3
120023;A.M.R. SALUD S.A.S.                                                                                                                                                                                                                                       ;EMP;3
412388;CENTRO MÉDICO DE MAR DEL PLATA ASOCIACIÓN CIVIL                                                                                                                                                                                                           ;EMP;3
114383;GRUPO MEDICO INCAS S.A.                                                                                                                                                                                                                                   ;EMP;3
320515;MUTUALIDAD PROVINCIAL TUCUMÁN                                                                                                                                                                                                                             ;EMP;3
312817;ASOCIACION ESPAÑOLA DE SOCORROS MUTUOS -VILLA CONSTITUCION-                                                                                                                                                                                               ;EMP;3
611327;MUTUAL DEL PERSONAL DEL AGUA Y LA ENERGIA ELECTRICA  DE MENDOZA                                                                                                                                                                                           ;EMP;3
513074;FUNDACIÓN MÉDICA DE MAR DEL PLATA                                                                                                                                                                                                                         ;EMP;3
120061;CENTRO MEDICO IPAM S.A.                                                                                                                                                                                                                                   ;EMP;3
312589;MUTUAL DEL PERSONAL DEL CENTRO INDUSTRIAL ACINDAR                                                                                                                                                                                                         ;EMP;3
310170;MUTUAL AGUA Y ENERGIA ELECTRICA DE CAPITAL FEDERAL                                                                                                                                                                                                        ;EMP;3
614746;OBRA SOCIAL FERROVIARIA                                                                                                                                                                                                                                   ;EMP;3
115553;ORGANIZACION GALVEZ S.A.                                                                                                                                                                                                                                  ;EMP;3
615329;OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES                                                                                                                                                                                            ;EMP;3
311982;HOSPITAL ESPAÑOL DEL SUR MENDOCINO SOCIEDAD DE BENEFICIENCIA Y MUTUALIDAD                                                                                                                                                                                 ;EMP;3
612771;OBRA SOCIAL PARA EL PERSONAL DE DIRECCION DE LA INDUSTRIA VITIVINICOLA Y AFINES                                                                                                                                                                           ;EMP;3
611716;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA INDUSTRIA METALURGICA  Y DEMAS ACTIVIDADES EMPRESARIAS                                                                                                                                                        ;EMP;3
613064;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA INDUSTRIA PRIVADA DEL PETROLEO                                                                                                                                                                                ;EMP;3
614234;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA INDUSTRIA CERVECERA Y MALTERA                                                                                                                                                                                 ;EMP;3
411866;CIRCULO MEDICO DE ESTEBAN ECHEVERRIA                                                                                                                                                                                                                      ;EMP;3
415691;CIRCULO MEDICO DE FLORENCIO VARELA                                                                                                                                                                                                                        ;EMP;3
615336;OBRA SOCIAL DEL PERSONAL DEL AUTOMOVIL  CLUB ARGENTINO                                                                                                                                                                                                    ;EMP;3
111728;MEDIN S.A.S.M.A                                                                                                                                                                                                                                           ;EMP;3
612351;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA INDUSTRIA AUTOMOTRIZ ARGENTINA                                                                                                                                                                                ;EMP;3
315755;ASOCIACION MUTUAL INTERCOOPERATIVA                                                                                                                                                                                                                        ;EMP;3
110428;PROFINT S.R.L.                                                                                                                                                                                                                                            ;EMP;3
114680;LO-MAR S.A.                                                                                                                                                                                                                                               ;EMP;3
214915;COOP.DE PROV.DE OBRAS Y SERV.PCOS DE GDOR.CRESPO LTDA.                                                                                                                                                                                                    ;EMP;3
611488;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE PERFUMERIA E.W. HOPE                                                                                                                                                                                             ;EMP;3
410368;FEDERACION DE CIRCULOS CATOLICOS DE OBREROS                                                                                                                                                                                                               ;EMP;3
414216;AGREMIACION MEDICA DE LANUS                                                                                                                                                                                                                               ;EMP;3
620615;OBRA SOCIAL DEL PERSONAL DE TELEVISION                                                                                                                                                                                                                    ;EMP;3
314790;MUTUAL PERSONA JOHN DEERE ARGENTINA                                                                                                                                                                                                                       ;EMP;3
420567;COLEGIO MEDICO DE JUJUY-COSALUD                                                                                                                                                                                                                           ;EMP;3
412722;CIRCULO MEDICO SAN RAFAEL                                                                                                                                                                                                                                 ;EMP;3
615473;OBRA SOCIAL DEL PERSONAL DE AERONAVEGACION DE ENTES PRIVADOS                                                                                                                                                                                              ;EMP;3
413343;DEPARTAMENTO EMPRESARIO DE MEDICINA INTEGRAL                                                                                                                                                                                                              ;EMP;3
815662;MERLI ELVA ANA                                                                                                                                                                                                                                            ;EMP;3
415615;FEDERACION MEDICA DEL CHACO                                                                                                                                                                                                                               ;EMP;3
117238;Sancor Medicina Privada                                                                                                                                                                                                                                   ;EMP;3
312695;SOCIEDAD ESPAÑOLA DE BENEFICENCIA Y MUTUALIDAD                                                                                                                                                                                                            ;EMP;3
817893;FINAMED S.A                                                                                                                                                                                                                                               ;EMP;3
311388;A.I.S.M. UNIONE E BENEVOLENZA                                                                                                                                                                                                                             ;EMP;3
420550;CÍRCULO MÉDICO DE MENDOZA                                                                                                                                                                                                                                 ;EMP;3
320454;MUTUAL DEL PERSONAL DEL AGUA Y ENERGIA DE CORRIENTES                                                                                                                                                                                                      ;EMP;3
314110;ASOCIACION MUTUAL DEL PERSONAL DE LA AFIP                                                                                                                                                                                                                 ;EMP;3
214076;COOPERATIVA DE ENERGIA ELECTRICA Y O.S.P.LAS VARILLAS LTDA                                                                                                                                                                                                ;EMP;3
411255;ASOCIACION MEDICA DPTO CASTELLANOS                                                                                                                                                                                                                        ;EMP;3
311739;CENTRO UNION DEPENDIENTES ASOCIACION DE PROTECCION MUTUA                                                                                                                                                                                                  ;EMP;3
320324;ASOCIACION MUTUAL DE DIRIGENTES DE EMPRESAS DEL CIGARRILLO                                                                                                                                                                                                ;EMP;3
414124;CIRCULO MEDICO DE QUILMES                                                                                                                                                                                                                                 ;EMP;3
112646;SAIMQ SANATORIO PLAZA                                                                                                                                                                                                                                     ;EMP;3
113687;SANATORIO MEDICO QUIRURGICO SANTA FE S.A                                                                                                                                                                                                                  ;EMP;3
410375;ASOCIACIÓN DE BENEFICENCIA HOSPITAL SIRIO LIBANES                                                                                                                                                                                                         ;EMP;3
320461;ASOCIACIÓN ESPAÑOLA DE SOCORROS MUTUOS                                                                                                                                                                                                                    ;EMP;3
315229;ASOCIACION ESPAÑOLA DE SOCORROS MUTUOS DE CORDOBA                                                                                                                                                                                                         ;EMP;3
310125;ASOCIACION SOCORROS MUTUOS FUERZAS ARMADAS                                                                                                                                                                                                                ;EMP;3
320485;SOCIEDAD ITALIANA DE SOCORROS MUTUOS                                                                                                                                                                                                                      ;EMP;3
310545;ASOCIACION MUTUALISTA DE EMPLEADOS DEL BANCO DE LA PROVINCIA DE BUENOS AIRES                                                                                                                                                                              ;EMP;3
312121;MUTUAL DE EX EMPLEADOS DE AGUA, LA ENERGIA ELECTRICA Y OTRAS ACTIVIDADES - JUJUY                                                                                                                                                                          ;EMP;3
314752;ASISTENCIA MUTUAL AERONAVEGANTE                                                                                                                                                                                                                           ;EMP;3
615954;OBRA SOCIAL DE EMPLEADOS DE DESPACHANTES DE ADUANA                                                                                                                                                                                                        ;EMP;3
312886;ASOCIACIÓN DE EMPLEADOS MUNICIPALES-MUTUALIDAD                                                                                                                                                                                                            ;EMP;3
620622;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LAS EMPRESAS QUE ACTUAN EN FRUTOS DEL PAIS                                                                                                                                                                       ;EMP;3
410818;CIRCULO MEDICO DE SAN LUIS                                                                                                                                                                                                                                ;EMP;3
413718;CIRCULO MEDICO DE TANDIL                                                                                                                                                                                                                                  ;EMP;3
312138;ASOCIACION MUTUAL FERROVIARIA                                                                                                                                                                                                                             ;EMP;3
414063;CIRCULO MEDICO DE MATANZA                                                                                                                                                                                                                                 ;EMP;3
612511;OBRA SOCIAL MUTUALIDAD INDUSTRIAL TEXTIL ARGENTINA                                                                                                                                                                                                        ;EMP;3
410573;COLEGIO MEDICO DE LA PAMPA                                                                                                                                                                                                                                ;EMP;3
310668;ASOCIACIÓN MUTUALISTA DE EMPLEADOS DEL MINISTERIO DE OBRAS PÚBLICAS                                                                                                                                                                                       ;EMP;3
615046;OBRA SOCIAL ASOCIACION DEL PERSONAL DE DIRECCION DE LA INDUSTRIA SIDERURGICA                                                                                                                                                                              ;EMP;3
320379;MUTUAL ODONTOLOGICA ARGENTINA                                                                                                                                                                                                                             ;EMP;3
315861;ASOCIACION MUTUAL DE EMPLEADOS DE POLICIA DE LA PROVINCIA DE CORDOBA                                                                                                                                                                                      ;EMP;3
610850;OBRA SOCIAL DE TALLERISTAS A DOMICILIO                                                                                                                                                                                                                    ;EMP;3
411446;CIRCULO MEDICO DE LOMAS DE ZAMORA                                                                                                                                                                                                                         ;EMP;3
